id,data,model,score
100,CNNDM,PG,-0.2908002721994225
83,CNNDM,PG,0.06460517604129312
95,CNNDM,BERT,0.19710184693591618
127,CNNDM,PG,0.24520957466792948
15,CNNDM,BERT,0.050253993929854024
36,CNNDM,PG,-0.1077676745089396
54,CNNDM,BERT,-0.4934071483932761
31,CNNDM,PG,-0.4365390243952938
64,CNNDM,PG,-0.14928625508408866
97,CNNDM,BERT,0.40775675069332146
74,CNNDM,PG,0.9975638681415943
86,CNNDM,BERT,-1.3296011404048247
18,CNNDM,BERT,0.7140931347397209
129,CNNDM,PG,0.5727090626882955
122,CNNDM,BERT,0.24775675832891297
133,CNNDM,BERT,1.1754476600455581
64,CNNDM,BERT,-1.1500298684370902
78,CNNDM,BERT,0.07501128670111774
39,CNNDM,PG,0.8533131532274693
21,CNNDM,BERT,-0.8184965414257545
35,CNNDM,BERT,0.37393201421063643
50,CNNDM,BERT,0.5842716597231529
25,CNNDM,BERT,1.2001717489401884
0,CNNDM,PG,0.7167260423728573
70,CNNDM,BERT,0.34506470809680895
21,CNNDM,PG,0.11207561184828402
62,CNNDM,BERT,0.5285658866386235
69,CNNDM,PG,0.272569985906532
12,CNNDM,BERT,0.4485907899645906
104,CNNDM,PG,0.8361135774996912
123,CNNDM,PG,-0.43335388768329075
41,CNNDM,PG,0.2561538629230082
117,CNNDM,PG,0.5709650178726718
19,CNNDM,BERT,-0.620607802321475
3,CNNDM,PG,0.26392038419400377
19,CNNDM,PG,0.1287588741587066
72,CNNDM,PG,1.0897232853410987
8,CNNDM,PG,1.017327663765768
112,CNNDM,BERT,-0.3212141795875179
46,CNNDM,BERT,0.19315273779691713
29,CNNDM,PG,0.34827306430839927
76,CNNDM,BERT,0.1604565498948033
33,CNNDM,PG,-0.037147389146917065
59,CNNDM,PG,-1.0577904106572487
115,CNNDM,BERT,1.4210054753112809
7,CNNDM,BERT,0.8609518189930517
114,CNNDM,PG,-0.8483720866553316
29,CNNDM,BERT,1.3459711775946592
102,CNNDM,BERT,-0.9102032908132385
31,CNNDM,BERT,0.6973045222910215
119,CNNDM,PG,-0.7984355986875906
97,CNNDM,PG,0.7114085116067725
102,CNNDM,PG,-0.07790140663576679
62,CNNDM,PG,-0.023157028645456074
87,CNNDM,BERT,-0.1933569701556527
27,CNNDM,PG,0.46779628455375705
26,CNNDM,PG,-0.5877245017039948
124,CNNDM,PG,0.06429774976563414
34,CNNDM,PG,-0.18801574578557168
85,CNNDM,PG,-0.33584227310792264
111,CNNDM,BERT,0.6582150810239116
118,CNNDM,BERT,0.8876721868061739
40,CNNDM,PG,-0.14860716233588134
92,CNNDM,PG,1.0657920610278615
25,CNNDM,PG,1.4456228187875322
90,CNNDM,PG,-0.11220732930477921
41,CNNDM,BERT,-0.3646696344575215
10,CNNDM,BERT,0.18915360078696533
106,CNNDM,PG,1.4483779015328377
39,CNNDM,BERT,1.0207422771716752
133,CNNDM,PG,0.3638127339152213
52,CNNDM,BERT,0.33749431418948067
30,CNNDM,BERT,0.8027924853048182
18,CNNDM,PG,0.5378446832946019
46,CNNDM,PG,-1.0879928365328462
16,CNNDM,PG,0.134742439258978
80,CNNDM,BERT,-0.20273060039981283
88,CNNDM,BERT,-0.06836847673330188
43,CNNDM,BERT,1.4732709704485618
99,CNNDM,BERT,1.040676575299695
54,CNNDM,PG,-0.0035901480206658822
108,CNNDM,BERT,1.47611916034257
115,CNNDM,PG,1.331537534060535
93,CNNDM,PG,0.951367416550681
128,CNNDM,BERT,0.38597189982797686
132,CNNDM,PG,1.09531514008049
107,CNNDM,BERT,0.4308847696749898
49,CNNDM,PG,-0.2421456433913273
101,CNNDM,PG,0.228760915739359
83,CNNDM,BERT,0.3624108904115813
99,CNNDM,PG,0.010073864117561615
73,CNNDM,BERT,0.0412657564059341
32,CNNDM,PG,1.485568056101772
47,CNNDM,PG,0.6438229534132195
109,CNNDM,BERT,0.12209368674296557
24,CNNDM,PG,0.9623560335809068
12,CNNDM,PG,-0.2733959935417332
66,CNNDM,PG,0.22887972998819342
7,CNNDM,PG,0.6104137890998239
112,CNNDM,PG,-0.15192429027388646
80,CNNDM,PG,-0.08947906295186701
126,CNNDM,PG,0.8417331834114451
49,CNNDM,BERT,0.5694475461091236
23,CNNDM,BERT,-0.3514270154521368
98,CNNDM,BERT,0.9518506621456186
3,CNNDM,BERT,0.013311908412728076
116,CNNDM,BERT,-0.9213572820071857
24,CNNDM,BERT,1.1097921497302783
94,CNNDM,PG,-0.0069698973511067575
93,CNNDM,BERT,0.691210573023456
116,CNNDM,PG,0.4364056231454494
10,CNNDM,PG,0.20859410059542424
9,CNNDM,BERT,-0.6592259542795007
92,CNNDM,BERT,0.6812719628592546
45,CNNDM,BERT,0.6530171228623977
53,CNNDM,PG,-0.10754006684784695
84,CNNDM,BERT,-0.3222916114648677
6,CNNDM,PG,-0.5433301955019928
6,CNNDM,BERT,-1.127903526013439
15,CNNDM,PG,-0.9429359117912104
68,CNNDM,PG,-0.49763827722842563
